time_ms,raw,filtered
2.811300000000000000e+04,-1.158051000000000000e+06,-1.157018620000000112e+06
2.812500000000000000e+04,-1.155722000000000000e+06,-1.156889000000000000e+06
2.813600000000000000e+04,-1.156311000000000000e+06,-1.156831120000000112e+06
2.814700000000000000e+04,-1.157481000000000000e+06,-1.156896120000000112e+06
2.815900000000000000e+04,-1.156048000000000000e+06,-1.156811250000000000e+06
2.817000000000000000e+04,-1.156198000000000000e+06,-1.156749879999999888e+06
2.818100000000000000e+04,-1.157748000000000000e+06,-1.156849620000000112e+06
2.819300000000000000e+04,-1.156354000000000000e+06,-1.156800000000000000e+06
2.820400000000000000e+04,-1.155992000000000000e+06,-1.156719250000000000e+06
2.821500000000000000e+04,-1.157884000000000000e+06,-1.156835750000000000e+06
2.822700000000000000e+04,-1.156274000000000000e+06,-1.156779500000000000e+06
2.823800000000000000e+04,-1.155746000000000000e+06,-1.156676120000000112e+06
2.824900000000000000e+04,-1.157153000000000000e+06,-1.156723750000000000e+06
2.826000000000000000e+04,-1.155983000000000000e+06,-1.156649620000000112e+06
2.827200000000000000e+04,-1.155012000000000000e+06,-1.156485879999999888e+06
2.828300000000000000e+04,-1.157173000000000000e+06,-1.156554500000000000e+06
2.829400000000000000e+04,-1.156769000000000000e+06,-1.156575879999999888e+06
2.830600000000000000e+04,-1.155154000000000000e+06,-1.156433620000000112e+06
2.831700000000000000e+04,-1.156927000000000000e+06,-1.156483000000000000e+06
2.832800000000000000e+04,-1.156808000000000000e+06,-1.156515500000000000e+06
2.834000000000000000e+04,-1.155437000000000000e+06,-1.156407620000000112e+06
2.835100000000000000e+04,-1.157399000000000000e+06,-1.156506750000000000e+06
2.836200000000000000e+04,-1.157349000000000000e+06,-1.156591000000000000e+06
2.837400000000000000e+04,-1.159444000000000000e+06,-1.156876250000000000e+06
2.838500000000000000e+04,-1.152049000000000000e+06,-1.156393500000000000e+06
2.839600000000000000e+04,-1.158931000000000000e+06,-1.156647250000000000e+06
2.840800000000000000e+04,-1.153326000000000000e+06,-1.156315120000000112e+06
2.841900000000000000e+04,-1.156397000000000000e+06,-1.156323250000000000e+06
2.843000000000000000e+04,-1.160262000000000000e+06,-1.156717120000000112e+06
2.844100000000000000e+04,-1.153921000000000000e+06,-1.156437500000000000e+06
2.845300000000000000e+04,-1.155223000000000000e+06,-1.156316000000000000e+06
2.846400000000000000e+04,-1.160000000000000000e+06,-1.156684379999999888e+06
2.847500000000000000e+04,-1.154798000000000000e+06,-1.156495750000000000e+06
2.848700000000000000e+04,-1.154713000000000000e+06,-1.156317379999999888e+06
2.849800000000000000e+04,-1.159967000000000000e+06,-1.156682379999999888e+06
2.850900000000000000e+04,-1.155346000000000000e+06,-1.156548750000000000e+06
2.852100000000000000e+04,-1.154296000000000000e+06,-1.156323500000000000e+06
2.853200000000000000e+04,-1.160175000000000000e+06,-1.156708620000000112e+06
2.854300000000000000e+04,-1.156198000000000000e+06,-1.156657500000000000e+06
2.855500000000000000e+04,-1.154048000000000000e+06,-1.156396500000000000e+06
2.856600000000000000e+04,-1.160034000000000000e+06,-1.156760250000000000e+06
2.857700000000000000e+04,-1.156479000000000000e+06,-1.156732120000000112e+06
2.858800000000000000e+04,-1.152992000000000000e+06,-1.156358120000000112e+06
2.860000000000000000e+04,-1.159322000000000000e+06,-1.156654500000000000e+06
2.861100000000000000e+04,-1.157872000000000000e+06,-1.156776250000000000e+06
2.862200000000000000e+04,-1.153324000000000000e+06,-1.156431000000000000e+06
2.863400000000000000e+04,-1.158333000000000000e+06,-1.156621120000000112e+06
2.864500000000000000e+04,-1.157887000000000000e+06,-1.156747750000000000e+06
2.865600000000000000e+04,-1.152366000000000000e+06,-1.156309500000000000e+06
2.866800000000000000e+04,-1.157780000000000000e+06,-1.156456500000000000e+06
2.867900000000000000e+04,-1.159280000000000000e+06,-1.156738750000000000e+06
2.869000000000000000e+04,-1.153241000000000000e+06,-1.156389000000000000e+06
2.870200000000000000e+04,-1.157090000000000000e+06,-1.156459000000000000e+06
2.871300000000000000e+04,-1.159692000000000000e+06,-1.156782250000000000e+06
2.872400000000000000e+04,-1.153276000000000000e+06,-1.156431620000000112e+06
2.873600000000000000e+04,-1.156621000000000000e+06,-1.156450500000000000e+06
2.874700000000000000e+04,-1.160298000000000000e+06,-1.156835250000000000e+06
2.875800000000000000e+04,-1.153401000000000000e+06,-1.156491750000000000e+06
2.876900000000000000e+04,-1.155360000000000000e+06,-1.156378500000000000e+06
2.878100000000000000e+04,-1.160070000000000000e+06,-1.156747620000000112e+06
2.879200000000000000e+04,-1.154303000000000000e+06,-1.156503120000000112e+06
2.880300000000000000e+04,-1.154765000000000000e+06,-1.156329250000000000e+06
2.881500000000000000e+04,-1.160031000000000000e+06,-1.156699379999999888e+06
2.882600000000000000e+04,-1.154940000000000000e+06,-1.156523500000000000e+06
2.883700000000000000e+04,-1.153679000000000000e+06,-1.156239000000000000e+06
2.884900000000000000e+04,-1.159563000000000000e+06,-1.156571379999999888e+06
2.886000000000000000e+04,-1.155530000000000000e+06,-1.156467250000000000e+06
2.887100000000000000e+04,-1.153672000000000000e+06,-1.156187750000000000e+06
2.888300000000000000e+04,-1.160180000000000000e+06,-1.156587000000000000e+06
